Timestamp,Server_ID,CPU_Usage(%),Memory_Usage(%),Disk_IO(MB/s),Network_In(MB/s),Network_Out(MB/s),Unnamed: 7,Latency(ms),Request_Count,Security_Alerts,Anomaly_Score,Alert_Triggered,Mitigation_Suggestion,Resource_Utilization,Anomaly_Type,IP_Address
51:58.8,Server_194,28.48262022,10.40127161,388.6300607,95.21730479,328.8381219,,107.6850318,6301,0,0.504344238,0,Monitor,low,DDoS Attack,200.74.158.59
46:58.8,Server_647,98.43934017,35.70186557,529.8284851,12.58454993,211.1528693,,184.1215347,8462,1,0.438214728,0,Increase Resources,medium,None,199.54.128.83
41:58.8,Server_290,29.0594406,33.07317552,744.7234829,377.1059927,428.2342086,,169.6850149,9500,0,0.984125146,1,None,high,None,203.235.188.40
36:58.8,Server_544,7.257461841,73.11154055,194.2817656,99.83895139,39.99053644,,41.15619173,8872,1,0.239254763,0,Investigate Security Breach,medium,Memory Leak,82.137.96.39
31:58.8,Server_885,53.68449929,50.08214162,551.2707548,166.2313485,270.5902971,,41.27273407,6163,2,0.583547393,0,Increase Resources,medium,Security Breach,179.186.162.81
26:58.8,Server_39,40.81979684,32.67614132,119.6933871,144.6073318,374.0382755,,142.0301528,1584,2,0.547163998,0,Investigate Security Breach,low,Memory Leak,201.236.243.132
21:58.8,Server_864,29.83133783,59.19089925,427.9266473,466.4983114,355.0392146,,114.1599796,6291,1,0.086598123,0,None,low,None,81.16.243.7
16:58.8,Server_939,65.28777107,11.77515188,231.443418,439.7638599,18.33243735,,25.36700858,7011,1,0.806869287,1,Monitor,low,DDoS Attack,146.0.103.64
11:58.8,Server_939,39.60551842,67.92349812,343.5886055,232.257614,120.7770125,,87.92944668,1155,5,0.989436725,1,None,low,Security Breach,21.103.58.129
06:58.8,Server_206,43.21383439,18.99248984,364.9116361,398.1765958,431.5936965,,174.3147075,5596,4,0.487916266,0,Monitor,low,CPU Spike,217.210.71.67
01:58.8,Server_899,7.18933237,31.57144009,781.6194957,375.182146,137.1643568,,155.3359741,3864,3,0.049540492,0,Monitor,high,DDoS Attack,82.179.202.184
56:58.8,Server_942,60.96173821,31.80167428,301.9026503,240.4077339,244.7539505,,145.2151268,4339,5,0.882144222,1,Increase Resources,low,Security Breach,233.189.176.174
51:58.8,Server_928,16.59674784,49.25593239,680.5752924,57.07987827,494.0545131,,67.16723333,330,2,0.244555518,0,Investigate Security Breach,medium,None,50.55.11.220
46:58.8,Server_555,25.3114616,95.54994981,556.6135374,389.1255931,302.6155785,,139.6767212,6110,5,0.880274693,1,Monitor,medium,None,147.106.176.155
41:58.8,Server_484,73.12619296,35.84262879,814.0144343,342.0996557,282.9777273,,141.6376764,5849,1,0.851593216,1,Investigate Security Breach,medium,CPU Spike,205.253.90.245
36:58.8,Server_337,34.75805899,31.7255775,355.4907204,86.61576362,293.5342079,,144.6522474,7429,2,0.65323509,0,Monitor,high,Memory Leak,225.149.247.166
31:58.8,Server_496,20.50496876,21.0361886,994.9243802,248.3052229,97.97246821,,19.29301251,2254,0,0.881306731,1,Monitor,low,DDoS Attack,202.112.106.128
26:58.8,Server_771,59.85529397,42.23704551,330.9842611,399.5770169,347.242857,,151.5791748,8926,5,0.048586071,0,Increase Resources,low,DDoS Attack,15.205.114.103
21:58.8,Server_249,25.41592702,22.29390563,600.5693158,386.4892336,21.43603554,,64.87800663,8523,2,0.844857823,1,Increase Resources,low,None,187.66.28.183
16:58.8,Server_74,30.74293033,18.08808695,650.6070548,485.9021854,168.3535625,,183.6038764,3351,1,0.409312307,0,Investigate Security Breach,high,None,27.119.96.157
11:58.8,Server_373,64.02723445,86.44906755,561.2599307,237.0036729,161.0475586,,188.6860404,7344,1,0.668854935,0,Investigate Security Breach,low,None,190.36.157.91
06:58.8,Server_831,75.28686923,10.00067978,865.8984271,414.8955077,46.67368604,,62.31928079,6509,5,0.459475504,0,Increase Resources,low,Security Breach,251.144.115.152
01:58.8,Server_879,75.26767009,72.52838635,157.3296372,13.60314824,174.553125,,39.59150034,433,3,0.693219164,0,Monitor,high,None,105.175.10.86
56:58.8,Server_808,50.81312413,24.2442356,617.4036575,324.8678164,305.3406804,,141.5979839,6720,0,0.34479253,0,Increase Resources,low,None,73.68.148.175
51:58.8,Server_786,48.15820655,6.112927212,531.0158497,146.6400856,194.720839,,14.99888465,345,2,0.339412883,0,Restart Service,low,DDoS Attack,171.86.127.98
46:58.8,Server_835,79.8262925,80.53877109,446.3517068,86.5913684,20.16671241,,167.0848125,9031,0,0.213821204,0,Restart Service,low,Memory Leak,178.36.17.181
41:58.8,Server_871,23.33829889,71.71712433,378.9101306,371.7440437,316.6620955,,147.8046807,7454,1,0.532702054,0,Restart Service,medium,DDoS Attack,122.182.66.169
36:58.8,Server_702,19.45923252,36.75839611,195.2386057,191.8652372,159.7179902,,71.93680327,3832,4,0.365122763,0,Investigate Security Breach,medium,Security Breach,105.224.221.247
31:58.8,Server_138,68.14603127,12.53659072,667.4742987,310.8149164,499.2452999,,97.15968889,7187,0,0.628838628,0,None,medium,Memory Leak,76.207.208.116
26:58.8,Server_948,43.90315877,39.26379855,161.8252706,416.946251,450.8324841,,194.2563663,461,5,0.438262553,0,Monitor,low,DDoS Attack,101.178.221.148
21:58.8,Server_457,72.44985375,22.22612013,837.8282899,273.4168891,248.9037128,,187.9678377,1284,0,0.955991022,1,Restart Service,low,Memory Leak,36.195.136.185
16:58.8,Server_814,29.37702123,93.58783757,475.3395304,225.4540985,190.4340384,,105.764256,1399,2,0.821006851,1,None,low,None,239.68.247.209
11:58.8,Server_823,35.8628287,55.31419471,625.1477625,314.2659151,44.09796623,,168.8882744,3879,0,0.575201756,0,Increase Resources,high,DDoS Attack,166.148.31.12
06:58.8,Server_942,90.18437667,96.56514558,123.9153024,498.074426,10.72340761,,28.00168471,4789,4,0.509136122,0,Increase Resources,low,Memory Leak,89.155.53.100
01:58.8,Server_843,45.05737005,38.37484158,138.7232791,72.16569615,401.3412765,,43.50451812,4983,4,0.938399123,1,Monitor,medium,DDoS Attack,76.241.80.185
56:58.8,Server_444,61.14057962,57.86396777,274.1052768,142.8747227,251.2600611,,106.6404544,9747,3,0.112388888,0,None,low,Memory Leak,138.111.2.163
51:58.8,Server_353,15.13480844,23.06172586,790.7547785,467.779916,166.0715391,,133.2826912,4424,3,0.815613882,1,Restart Service,medium,None,130.24.95.14
46:58.8,Server_996,21.98877136,81.80076393,511.5408306,497.4623217,289.2001851,,118.872221,7808,0,0.062299114,0,Restart Service,medium,None,75.76.74.78
41:58.8,Server_794,8.409334238,8.904529675,345.3161658,283.3211652,159.8449663,,40.55449515,5030,4,0.973120833,1,Monitor,low,CPU Spike,215.66.148.59
36:58.8,Server_411,45.31522712,71.08346518,856.9902456,18.48376609,197.8421772,,193.3924484,156,0,0.932069438,1,Monitor,low,Memory Leak,27.14.242.183
31:58.8,Server_678,98.94740043,42.20770877,232.3149406,416.8115778,45.83353556,,168.6798361,5440,3,0.47832816,0,Increase Resources,high,None,158.208.67.98
26:58.8,Server_790,88.0179495,59.94949853,296.5090059,319.0294565,226.5847285,,118.5764091,9905,3,0.146665136,0,Investigate Security Breach,low,CPU Spike,92.191.193.158
21:58.8,Server_538,65.12634692,61.26461782,787.894933,267.4454497,79.69282987,,37.07859274,8718,3,0.094090278,0,Monitor,high,CPU Spike,254.12.242.250
16:58.8,Server_982,86.80416674,72.52553584,75.69284128,483.1007639,220.9796653,,187.6869641,8727,2,0.923522356,1,Restart Service,low,CPU Spike,4.147.195.191
11:58.8,Server_453,61.44608885,24.40490931,259.2978959,75.2486121,389.8772143,,118.265344,4913,0,0.956233452,1,Investigate Security Breach,high,DDoS Attack,63.50.43.199
06:58.8,Server_419,40.03304363,55.48166252,545.2665377,178.9060227,125.450211,,62.22599055,1556,4,0.044965356,0,Increase Resources,high,DDoS Attack,62.52.9.112
01:58.8,Server_450,21.4869081,45.55796396,919.2836451,316.8908235,122.3995006,,97.3746178,2505,4,0.603590704,0,Monitor,medium,None,225.78.14.101
56:58.8,Server_995,67.03963047,31.80720534,302.5838593,12.28931208,358.3793518,,57.52233678,1040,3,0.765548697,1,Increase Resources,medium,Security Breach,49.49.29.163
51:58.8,Server_585,23.33987126,52.09414316,252.4413316,433.9944284,273.1615529,,41.96479618,6197,3,0.741559911,1,Monitor,low,DDoS Attack,104.252.33.53
46:58.8,Server_115,44.65569963,95.4414293,976.1706049,383.4409211,215.9402821,,130.7203923,1434,3,0.411536528,0,Restart Service,high,DDoS Attack,200.47.252.212
41:58.8,Server_51,83.451175,95.14406998,548.2889696,125.0986154,33.97587149,,42.68970332,4089,0,0.436847453,0,Investigate Security Breach,medium,Memory Leak,218.6.233.155
36:58.8,Server_369,17.27678374,31.4876454,109.3833283,160.901317,240.4258551,,56.60015243,6884,5,0.61785158,0,None,low,CPU Spike,196.79.99.160
31:58.8,Server_914,17.25703481,88.99968067,312.6665624,159.7152048,210.1455083,,75.52167149,2883,3,0.917378565,1,None,low,None,146.219.18.38
26:58.8,Server_683,26.31822948,88.29170689,556.9790517,431.9601193,89.45337798,,178.8992216,268,4,0.791461742,1,Restart Service,medium,Security Breach,52.172.106.120
21:58.8,Server_780,57.43214418,28.71054152,118.3835402,167.3055584,465.9630394,,179.9710233,4635,0,0.34563923,0,Increase Resources,high,Memory Leak,133.14.174.120
16:58.8,Server_515,28.91373043,61.90032091,707.9240804,146.8315886,209.2701399,,63.6330743,7915,1,0.094201237,0,Investigate Security Breach,low,None,192.72.183.185
11:58.8,Server_210,52.80380404,87.64389713,546.3646854,372.4393274,10.40632549,,55.25357449,4324,4,0.692524862,0,Investigate Security Breach,low,DDoS Attack,99.167.213.77
06:58.8,Server_888,33.68834805,53.92450619,724.2360839,293.5741705,484.5769296,,144.2120508,7723,3,0.758829544,1,Monitor,low,None,150.68.157.202
01:58.8,Server_998,53.09300947,40.12809936,374.654571,186.0554683,238.4602438,,117.3026192,5119,1,0.230009152,0,Monitor,medium,CPU Spike,71.174.197.9
56:58.8,Server_903,31.37498766,66.82461587,448.9685026,292.2815883,315.117666,,124.3721952,9867,0,0.483308587,0,Increase Resources,low,None,115.129.40.159
51:58.8,Server_993,98.10117568,21.38038103,931.7273295,460.5261725,198.6420464,,193.7066696,754,1,0.427533861,0,None,low,None,152.33.168.73
46:58.8,Server_902,51.80820061,20.36448125,250.1510116,230.7651443,393.9555548,,175.8373492,1419,1,0.15892464,0,Restart Service,medium,None,110.199.39.64
41:58.8,Server_850,75.64612624,84.10138252,87.53907121,12.32135141,161.8915678,,98.48653536,2995,4,0.290973678,0,Investigate Security Breach,high,DDoS Attack,24.193.48.12
36:58.8,Server_813,71.5519231,8.978117014,983.10197,369.577926,232.100472,,149.8254578,5394,4,0.939239637,1,Restart Service,low,None,25.10.133.220
31:58.8,Server_895,51.60314061,81.34484803,57.04638933,499.1405722,217.9681244,,122.6953603,7890,2,0.886437961,1,Monitor,low,None,14.192.160.74
26:58.8,Server_854,27.69189586,32.59694502,893.8341133,35.70466797,222.6835014,,187.7977351,8755,4,0.293696286,0,None,low,CPU Spike,213.50.11.54
21:58.8,Server_627,53.5182364,50.89663664,834.6748218,309.5541968,317.6190361,,81.45603128,193,0,0.056200165,0,Increase Resources,low,DDoS Attack,216.15.2.222
16:58.8,Server_679,69.69230425,56.63393023,513.2480087,205.2670745,395.8978123,,134.4781721,7172,5,0.398951346,0,Monitor,medium,DDoS Attack,29.162.87.7
11:58.8,Server_435,48.6923307,77.87158098,720.0747783,286.6142955,201.8461205,,113.9240726,9409,2,0.91666675,1,None,low,Security Breach,58.129.75.212
06:58.8,Server_777,12.7828852,88.96650872,149.8231352,160.8359333,317.909411,,139.4849085,575,1,0.443736631,0,None,low,None,40.8.63.148
01:58.8,Server_227,6.708406808,81.40129191,775.4811629,379.1001811,41.61019987,,19.13757096,1414,4,0.823913593,1,None,low,Memory Leak,22.216.42.178
56:58.8,Server_663,36.1482968,59.37265865,794.5714179,55.70359298,45.15723554,,114.2280529,5815,5,0.853600096,1,Restart Service,low,Security Breach,82.42.12.109
51:58.8,Server_268,19.27127298,38.06129868,98.77449488,54.04668656,62.13819912,,131.7889848,5908,1,0.415436729,0,Monitor,low,DDoS Attack,196.184.195.128
46:58.8,Server_116,91.08807336,55.02299337,522.379427,274.7062992,121.7662648,,178.7773836,437,4,0.614589716,0,None,low,Memory Leak,67.165.81.97
41:58.8,Server_600,21.70410366,7.85206004,950.7406008,167.2745152,97.21262655,,163.9001266,7416,4,0.850483169,1,Increase Resources,low,DDoS Attack,142.10.124.116
36:58.8,Server_830,42.45685783,28.27311095,953.5851416,462.3261993,244.4652158,,132.958063,7240,3,0.949893543,1,Restart Service,low,None,123.215.175.101
31:58.8,Server_754,72.64736365,39.78475976,985.2889866,104.2627405,140.728209,,162.2961951,8736,4,0.717128233,1,Increase Resources,low,Memory Leak,249.140.163.85
26:58.8,Server_360,82.4650577,35.37667979,673.831809,390.1451723,346.8429735,,121.5789353,5300,2,0.438786753,0,Restart Service,medium,None,70.29.55.59
21:58.8,Server_329,50.38274955,14.03895937,184.0598869,487.565767,392.0387096,,125.1788771,8867,5,0.411224358,0,None,medium,CPU Spike,142.104.133.78
16:58.8,Server_845,22.20782591,9.821637734,442.2453141,170.1006839,207.7549435,,74.78107876,6861,0,0.301007482,0,Restart Service,low,Memory Leak,124.137.46.22
11:58.8,Server_40,30.73504624,44.96790406,740.589865,459.5848931,443.4924412,,106.6577645,174,1,0.406771552,0,Investigate Security Breach,high,CPU Spike,13.201.112.246
06:58.8,Server_182,44.80200253,12.10597656,319.6422165,165.2916556,296.8133973,,35.25883839,5965,2,0.982681435,1,Restart Service,high,None,143.211.29.208
01:58.8,Server_490,39.63648599,32.18976556,819.6366572,281.5296573,439.4970769,,104.9380173,2927,4,0.089598365,0,Monitor,high,DDoS Attack,176.175.126.241
56:58.8,Server_209,38.12391193,50.10843758,868.2930876,10.16914888,238.0283114,,78.31198107,7362,2,0.303375537,0,None,low,Memory Leak,184.168.54.157
51:58.8,Server_903,17.52611117,24.94632078,775.3715386,139.4813584,177.9765315,,59.05749158,1341,4,0.711924239,1,Investigate Security Breach,high,None,39.240.5.245
46:58.8,Server_273,91.76447396,12.555818,374.9976012,35.77614305,272.2441382,,155.1290635,3598,1,0.864138131,1,None,medium,Memory Leak,166.30.87.188
41:58.8,Server_119,7.82687761,46.05266071,754.3990981,24.64073299,198.796647,,85.20959759,2341,4,0.725383463,1,Increase Resources,medium,CPU Spike,255.107.11.65
36:58.8,Server_382,46.80020215,47.60526736,118.6688567,497.8663061,166.2385459,,123.5113679,6689,4,0.380193852,0,None,medium,None,145.72.29.155
31:58.8,Server_946,98.13054179,91.98335815,368.4576723,384.8051166,62.23973688,,69.36307163,6160,5,0.618770379,0,Restart Service,medium,None,201.73.251.83
26:58.8,Server_536,67.67377419,17.14457604,777.3211755,174.863464,241.2520744,,91.08647007,3857,2,0.457576403,0,Monitor,medium,Memory Leak,247.1.69.216
21:58.8,Server_258,38.76401305,63.42456088,805.0798689,343.7244528,323.1569855,,51.9876492,2038,1,0.709920609,1,Increase Resources,medium,CPU Spike,228.42.157.84
16:58.8,Server_483,18.87927052,35.3717438,352.8404207,268.2138268,399.9153265,,97.96452026,9540,3,0.026997365,0,Restart Service,low,CPU Spike,2.180.124.140
11:58.8,Server_509,96.56789754,16.74179389,962.2972335,459.7662999,435.5756307,,135.2952616,6011,2,0.599963154,0,None,low,Memory Leak,213.0.69.65
06:58.8,Server_92,6.328704378,42.34897514,309.6146115,132.0184419,93.19521614,,87.66291032,1449,0,0.427171625,0,Restart Service,high,Memory Leak,70.159.54.71
01:58.8,Server_979,69.73181921,45.65407061,677.0094653,261.0924109,199.2161857,,96.74596507,8332,1,0.795582892,1,Investigate Security Breach,medium,None,102.49.88.96
56:58.8,Server_161,88.61305979,39.53862886,885.0155657,13.17426211,309.518327,,88.98731453,7337,4,0.614130397,0,Restart Service,low,Memory Leak,66.55.209.163
51:58.8,Server_149,7.390246539,77.74461039,573.8290577,366.450961,321.51876,,116.4489521,1155,5,0.286793141,0,Restart Service,medium,Memory Leak,232.22.121.2
46:58.8,Server_117,73.89161209,84.72461465,441.8668948,293.2587798,436.3700652,,77.67602979,9449,4,0.788345529,1,Increase Resources,low,DDoS Attack,31.0.81.92
41:58.8,Server_458,99.88958732,19.12951737,250.8359514,315.3972362,263.9062126,,19.8735365,8114,1,0.229927785,0,Investigate Security Breach,low,DDoS Attack,55.130.235.112
36:58.8,Server_565,65.76603451,20.9509818,236.6187709,365.6577227,277.0495156,,155.1184761,521,4,0.407062015,0,Restart Service,high,None,126.240.57.55
31:58.8,Server_814,44.39450005,45.01567182,200.9751702,196.8738788,185.9686274,,60.25230713,1462,0,0.938309586,1,Restart Service,low,DDoS Attack,200.136.38.116
26:58.8,Server_45,88.06806834,35.4179513,470.8690427,86.62831423,478.9508034,,126.0865648,7113,2,0.525241956,0,Investigate Security Breach,medium,CPU Spike,229.83.191.20
21:58.8,Server_777,57.64702841,82.85949251,570.5244819,100.2454479,114.7212563,,171.0700881,926,0,0.319668936,0,Investigate Security Breach,low,DDoS Attack,189.211.120.85
16:58.8,Server_998,76.19688045,99.6970643,847.094776,368.6421842,365.5976169,,145.2393925,7079,0,0.910215,1,Monitor,high,Memory Leak,30.16.8.164
11:58.8,Server_774,60.83900422,22.20548529,256.4796696,497.1381803,266.2996405,,70.70415258,640,2,0.167136172,0,Restart Service,medium,CPU Spike,86.202.71.6
06:58.8,Server_819,8.637653786,77.44169433,767.4472497,230.1423006,140.7539491,,109.6237364,7306,5,0.803277484,1,Investigate Security Breach,medium,DDoS Attack,113.114.45.120
01:58.8,Server_234,25.24877388,62.68844754,709.4050025,94.19710349,107.0701394,,96.78817013,9191,2,0.183522787,0,Monitor,low,CPU Spike,126.156.135.127
56:58.8,Server_375,12.48253953,66.22028633,652.7929864,44.17248308,297.0892257,,36.80473587,5639,4,0.951629371,1,None,low,CPU Spike,191.245.231.237
51:58.8,Server_547,15.13533743,30.12193956,372.3793626,245.8507713,32.14476314,,71.98336748,3422,4,0.626562275,0,Restart Service,low,Memory Leak,250.205.26.58
46:58.8,Server_850,6.463521891,14.2336411,352.0937223,360.9462387,478.5339865,,85.6759833,6330,1,0.983119054,1,Investigate Security Breach,medium,DDoS Attack,173.107.181.19
41:58.8,Server_949,45.01067301,56.60933006,770.9916652,305.0407045,177.4389148,,31.58494786,5872,5,0.274930723,0,Monitor,low,DDoS Attack,133.35.84.46
36:58.8,Server_915,21.97190502,63.28305565,310.8075486,152.8452029,499.2799513,,40.67970841,7003,0,0.15849413,0,Restart Service,low,CPU Spike,118.187.98.193
31:58.8,Server_197,86.29116945,96.48964929,363.2327199,301.286771,284.4256527,,108.1535553,7922,3,0.527853959,0,Restart Service,low,CPU Spike,78.196.180.117
26:58.8,Server_25,76.25356607,69.14695109,966.9321894,276.2251832,161.0964616,,181.0763956,4054,2,0.102446129,0,Monitor,low,None,47.204.69.234
21:58.8,Server_395,59.45181451,47.15000852,998.5411544,116.2425096,122.7914908,,137.0387951,3738,0,0.68970867,0,Investigate Security Breach,medium,Memory Leak,111.48.162.84
16:58.8,Server_714,51.45702781,99.43010723,51.62701619,210.5080297,385.5211496,,128.4697375,9598,5,0.469590221,0,Monitor,low,DDoS Attack,165.195.190.100
11:58.8,Server_785,29.30752085,40.45770261,702.4258518,438.9928426,36.67114294,,83.15279429,3846,5,0.082571219,0,Restart Service,medium,DDoS Attack,44.143.219.154
06:58.8,Server_36,50.12038926,20.44305768,558.7254775,378.7284407,391.6898922,,97.44662844,9243,2,0.891027041,1,Restart Service,medium,None,244.187.172.188
01:58.8,Server_474,65.91678121,63.70810501,487.1618622,465.4942667,319.941074,,45.42110131,6572,3,0.55960786,0,Restart Service,low,None,90.148.217.250
56:58.8,Server_223,79.31174172,30.29381018,311.8733252,447.0863354,180.3958299,,194.9642533,3595,1,0.362050976,0,Investigate Security Breach,low,Memory Leak,23.17.239.115
